Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726065878,50,,Aggregated,4.200000,0.000000,370,430,490,500,580,690,850,960,960,960,960,69,0,370.0,413.0067203624239,220.37594399989757,962.2828160008794,206.36231884057972
1726065879,50,,Aggregated,4.500000,0.000000,370,440,480,500,570,690,850,960,960,960,960,74,0,370.0,415.21179235145166,220.37594399989757,962.2828160008794,206.4189189189189
1726065880,50,,Aggregated,4.600000,0.000000,380,460,490,500,570,690,850,960,960,960,960,78,0,370.0,420.1033776026657,220.37594399989757,962.2828160008794,206.35897435897436
1726065881,50,,Aggregated,4.700000,0.000000,410,470,500,510,570,600,850,960,960,960,960,82,0,410.0,423.81396276838,220.37594399989757,962.2828160008794,206.23170731707316
1726065882,50,,Aggregated,4.700000,0.000000,410,480,500,530,580,600,850,960,960,960,960,85,0,410.0,429.78695275301374,220.37594399989757,962.2828160008794,206.24705882352941
1726065883,50,,Aggregated,4.700000,0.000000,410,470,500,530,580,600,850,960,960,960,960,90,0,410.0,429.9579620445204,220.37594399989757,962.2828160008794,206.2111111111111
1726065884,50,,Aggregated,4.600000,0.000000,410,470,500,530,570,600,850,960,960,960,960,95,0,410.0,428.57091156850066,220.37594399989757,962.2828160008794,206.17894736842106
1726065885,50,,Aggregated,4.500000,0.000000,410,470,500,520,570,600,850,960,960,960,960,100,0,410.0,426.0788462100754,220.37594399989757,962.2828160008794,206.2
1726065886,50,,Aggregated,4.700000,0.000000,390,460,490,510,570,600,780,850,960,960,960,107,0,390.0,419.79598653277753,220.37594399989757,962.2828160008794,206.2336448598131
1726065887,50,,Aggregated,4.800000,0.000000,380,460,490,500,570,600,780,850,960,960,960,112,0,380.0,416.351941455397,220.37594399989757,962.2828160008794,206.26785714285714
1726065888,50,,Aggregated,4.700000,0.000000,370,450,480,500,570,600,780,850,960,960,960,118,0,370.0,412.2734201949597,220.37594399989757,962.2828160008794,206.27966101694915
1726065889,50,,Aggregated,4.600000,0.000000,370,440,480,500,560,600,780,850,960,960,960,123,0,370.0,410.4414396341729,220.37594399989757,962.2828160008794,206.2520325203252
1726065890,50,,Aggregated,4.700000,0.000000,370,440,470,500,560,600,780,850,960,960,960,129,0,370.0,409.7848610000333,220.37594399989757,962.2828160008794,206.2248062015504
1726065891,50,,Aggregated,4.900000,0.000000,370,440,480,500,560,600,780,850,960,960,960,132,0,370.0,412.0495988181987,220.37594399989757,962.2828160008794,206.2348484848485
1726065892,50,,Aggregated,5.000000,0.000000,380,450,480,500,560,600,780,850,960,960,960,137,0,380.0,414.09590097812253,220.37594399989757,962.2828160008794,206.27007299270073
1726065893,50,,Aggregated,5.100000,0.000000,380,450,480,500,550,590,780,850,960,960,960,142,0,380.0,414.2811651127104,220.37594399989757,962.2828160008794,206.27464788732394
1726065894,50,,Aggregated,5.100000,0.000000,380,450,480,500,550,590,780,850,960,960,960,147,0,380.0,412.75997874833354,220.37594399989757,962.2828160008794,206.33333333333334
1726065895,50,,Aggregated,5.100000,0.000000,370,440,470,500,550,590,690,850,960,960,960,153,0,370.0,410.706351614411,220.37594399989757,962.2828160008794,206.3856209150327
1726065896,50,,Aggregated,5.200000,0.000000,380,440,470,500,550,600,730,850,960,960,960,156,0,370.0,412.67342417311227,220.37594399989757,962.2828160008794,206.43589743589743
1726065897,50,,Aggregated,5.200000,0.000000,380,450,480,510,570,600,780,960,1000,1000,1000,159,0,380.0,419.7719843082125,220.37594399989757,1015.6635380008083,206.47169811320754
1726065898,50,,Aggregated,5.200000,0.000000,380,450,480,500,570,600,780,960,1000,1000,1000,163,0,380.0,419.7769734540094,220.37594399989757,1015.6635380008083,206.48466257668713
1726065899,50,,Aggregated,4.900000,0.000000,380,450,480,510,570,600,780,960,1000,1000,1000,167,0,380.0,421.6167759760772,220.37594399989757,1015.6635380008083,206.437125748503
1726065900,50,,Aggregated,4.600000,0.000000,390,460,490,520,570,600,780,960,1000,1000,1000,171,0,390.0,424.69191257312997,220.37594399989757,1015.6635380008083,206.38011695906434
1726065901,50,,Aggregated,4.500000,0.000000,390,460,490,520,570,600,780,960,1000,1000,1000,175,0,390.0,425.66415882860645,220.37594399989757,1015.6635380008083,206.33714285714285
1726065902,50,,Aggregated,4.400000,0.000000,400,460,500,520,580,690,790,960,1000,1000,1000,178,0,400.0,430.6537753539722,220.37594399989757,1015.6635380008083,206.32022471910113
1726065903,50,,Aggregated,4.300000,0.000000,400,470,500,530,590,650,790,960,1000,1000,1000,181,0,400.0,433.26853348069625,220.37594399989757,1015.6635380008083,206.32596685082873
1726065904,50,,Aggregated,4.200000,0.000000,410,470,510,540,590,650,790,960,1000,1000,1000,185,0,410.0,436.7212950162424,220.37594399989757,1015.6635380008083,206.30810810810812
1726065905,50,,Aggregated,4.100000,0.000000,410,470,520,550,600,650,790,960,1000,1000,1000,188,0,410.0,439.3095328723575,220.37594399989757,1015.6635380008083,206.31382978723406
1726065906,50,,Aggregated,3.900000,0.000000,410,480,530,560,600,650,790,960,1000,1000,1000,191,0,410.0,442.1475556230437,220.37594399989757,1015.6635380008083,206.3089005235602
1726065907,50,,Aggregated,3.700000,0.000000,420,480,530,560,600,650,790,960,1000,1000,1000,194,0,420.0,444.44964601031467,220.37594399989757,1015.6635380008083,206.31958762886597
1726065908,50,,Aggregated,3.500000,0.000000,420,490,540,570,600,650,790,960,1000,1000,1000,198,0,420.0,447.26565252526,220.37594399989757,1015.6635380008083,206.33838383838383
1726065909,50,,Aggregated,3.500000,0.000000,420,500,550,570,600,640,780,850,1000,1000,1000,201,0,420.0,449.2357626915501,220.37594399989757,1015.6635380008083,206.3233830845771
1726065910,50,,Aggregated,3.600000,0.000000,430,500,560,570,600,640,780,850,1000,1000,1000,205,0,430.0,451.96840135610796,220.37594399989757,1015.6635380008083,206.34634146341463
1726065911,50,,Aggregated,3.400000,0.000000,440,510,560,580,600,640,780,850,1000,1000,1000,208,0,430.0,453.8443864951992,220.37594399989757,1015.6635380008083,206.35096153846155
1726065912,50,,Aggregated,3.400000,0.000000,440,520,560,580,600,640,780,850,1000,1000,1000,211,0,440.0,455.7815393127988,220.37594399989757,1015.6635380008083,206.3175355450237
1726065913,50,,Aggregated,3.300000,0.000000,440,520,570,590,610,650,780,850,1000,1000,1000,215,0,440.0,459.37690035350175,220.37594399989757,1015.6635380008083,206.30232558139534
1726065914,50,,Aggregated,3.400000,0.000000,450,530,570,590,620,660,780,850,1000,1000,1000,218,0,440.0,462.1525637477143,220.37594399989757,1015.6635380008083,206.27064220183487
1726065915,50,,Aggregated,3.400000,0.000000,450,530,570,590,620,650,780,850,1000,1000,1000,221,0,450.0,464.03231752036316,220.37594399989757,1015.6635380008083,206.2579185520362
1726065916,50,,Aggregated,3.300000,0.000000,450,530,570,590,630,650,780,850,1000,1000,1000,224,0,450.0,465.51628611161635,220.37594399989757,1015.6635380008083,206.23214285714286
1726065917,50,,Aggregated,3.300000,0.000000,460,540,580,590,630,660,780,850,1000,1000,1000,228,0,450.0,468.5536358859823,220.37594399989757,1015.6635380008083,206.19298245614036
1726065918,50,,Aggregated,3.300000,0.000000,460,550,580,590,630,660,780,850,1000,1000,1000,231,0,460.0,470.3198471991515,220.37594399989757,1015.6635380008083,206.19480519480518
1726065919,50,,Aggregated,3.400000,0.000000,460,550,580,590,630,680,780,850,1000,1000,1000,234,0,460.0,472.49154346154995,220.37594399989757,1015.6635380008083,206.15811965811966
1726065920,50,,Aggregated,3.300000,0.000000,460,550,580,590,630,680,780,850,1000,1000,1000,238,0,460.0,472.6086182605179,220.37594399989757,1015.6635380008083,206.1344537815126
1726065921,50,,Aggregated,3.300000,0.000000,460,550,590,600,630,680,780,850,1000,1000,1000,242,0,460.0,474.49842074793423,220.37594399989757,1015.6635380008083,206.1198347107438
1726065922,50,,Aggregated,3.200000,0.000000,470,550,580,600,630,680,780,850,1000,1000,1000,245,0,470.0,475.7078258530504,220.37594399989757,1015.6635380008083,206.0857142857143
