Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726066251,200,,Aggregated,2.400000,0.000000,700,830,900,910,990,1100,1200,1500,1500,1500,1500,63,0,700.0,741.2785835555936,449.69429500088154,1490.9891679999419,410.7936507936508
1726066252,200,,Aggregated,2.400000,0.000000,700,820,890,910,990,1100,1200,1500,1500,1500,1500,66,0,690.0,737.6944666212336,449.69429500088154,1490.9891679999419,410.92424242424244
1726066253,200,,Aggregated,2.500000,0.000000,700,810,880,910,990,1100,1200,1500,1500,1500,1500,69,0,700.0,737.2010034927687,449.69429500088154,1490.9891679999419,411.0
1726066254,200,,Aggregated,2.500000,0.000000,690,800,880,910,990,1100,1200,1500,1500,1500,1500,72,0,690.0,732.7726868472332,449.69429500088154,1490.9891679999419,411.0138888888889
1726066255,200,,Aggregated,2.500000,0.000000,700,790,860,910,990,1100,1200,1500,1500,1500,1500,74,0,690.0,733.8340267837633,449.69429500088154,1490.9891679999419,410.93243243243245
1726066256,200,,Aggregated,2.500000,0.000000,700,810,880,910,990,1100,1200,1500,1500,1500,1500,77,0,700.0,740.231602597364,449.69429500088154,1490.9891679999419,410.93506493506493
1726066257,200,,Aggregated,2.600000,0.000000,730,820,890,910,990,1100,1200,1500,1500,1500,1500,79,0,730.0,745.6272450379379,449.69429500088154,1490.9891679999419,410.9873417721519
1726066258,200,,Aggregated,2.600000,0.000000,730,820,890,910,990,1000,1200,1500,1500,1500,1500,81,0,730.0,746.4678978024349,449.69429500088154,1490.9891679999419,411.0246913580247
1726066259,200,,Aggregated,2.500000,0.000000,730,810,890,910,990,1000,1200,1500,1500,1500,1500,84,0,700.0,745.4539830356831,449.69429500088154,1490.9891679999419,411.0595238095238
1726066260,200,,Aggregated,2.600000,0.000000,700,810,880,910,990,1000,1200,1500,1500,1500,1500,87,0,700.0,743.7406898160557,449.69429500088154,1490.9891679999419,411.14942528735634
1726066261,200,,Aggregated,2.600000,0.000000,730,810,880,910,990,1000,1200,1500,1500,1500,1500,88,0,700.0,743.8317388295301,449.69429500088154,1490.9891679999419,411.20454545454544
1726066262,200,,Aggregated,2.700000,0.000000,730,820,890,910,990,1100,1400,1500,1500,1500,1500,91,0,730.0,757.4312784505149,449.69429500088154,1490.9891679999419,411.3076923076923
1726066263,200,,Aggregated,2.600000,0.000000,740,820,890,910,990,1200,1400,1500,1500,1500,1500,92,0,730.0,763.9721966847505,449.69429500088154,1490.9891679999419,411.35869565217394
1726066264,200,,Aggregated,2.500000,0.000000,750,830,890,920,990,1200,1400,1500,1500,1500,1500,94,0,740.0,771.2000362765506,449.69429500088154,1490.9891679999419,411.32978723404256
1726066265,200,,Aggregated,2.300000,0.000000,750,850,900,920,1000,1200,1400,1500,1500,1500,1500,96,0,750.0,774.6159564270366,449.69429500088154,1490.9891679999419,411.2395833333333
1726066266,200,,Aggregated,2.200000,0.000000,760,860,910,930,1000,1200,1400,1500,1500,1500,1500,98,0,750.0,778.9098575611725,449.69429500088154,1490.9891679999419,411.1734693877551
1726066267,200,,Aggregated,2.200000,0.000000,760,860,910,970,1000,1300,1400,1500,1500,1500,1500,99,0,760.0,784.1310945858078,449.69429500088154,1490.9891679999419,411.17171717171715
1726066268,200,,Aggregated,2.100000,0.000000,760,870,910,970,1000,1300,1400,1400,1500,1500,1500,101,0,760.0,791.8783939306438,449.69429500088154,1490.9891679999419,411.15841584158414
1726066269,200,,Aggregated,2.100000,0.000000,760,880,930,980,1100,1300,1400,1400,1500,1500,1500,103,0,760.0,801.6594123882985,449.69429500088154,1490.9891679999419,411.1456310679612
1726066270,200,,Aggregated,2.100000,0.000000,780,880,930,990,1100,1300,1400,1400,1500,1500,1500,104,0,760.0,804.6971480768591,449.69429500088154,1490.9891679999419,411.15384615384613
1726066271,200,,Aggregated,2.000000,0.000000,780,880,970,990,1200,1300,1400,1400,1500,1500,1500,106,0,780.0,813.3385074527912,449.69429500088154,1490.9891679999419,411.14150943396226
1726066272,200,,Aggregated,1.800000,0.000000,790,890,970,990,1200,1300,1400,1400,1500,1500,1500,108,0,780.0,820.288035990702,449.69429500088154,1490.9891679999419,411.1574074074074
1726066273,200,,Aggregated,1.800000,0.000000,790,890,970,1000,1200,1300,1400,1400,1500,1500,1500,109,0,790.0,824.2604982568399,449.69429500088154,1490.9891679999419,411.1743119266055
1726066274,200,,Aggregated,1.700000,0.000000,800,910,990,1000,1200,1300,1400,1400,1500,1500,1500,111,0,800.0,832.2448073783422,449.69429500088154,1490.9891679999419,411.1981981981982
1726066275,200,,Aggregated,1.800000,0.000000,800,910,990,1000,1200,1300,1400,1400,1500,1500,1500,113,0,800.0,837.180888645986,449.69429500088154,1490.9891679999419,411.21238938053096
1726066276,200,,Aggregated,1.700000,0.000000,810,910,990,1000,1200,1300,1400,1400,1500,1500,1500,115,0,810.0,840.7089321999672,449.69429500088154,1490.9891679999419,411.2
1726066277,200,,Aggregated,1.700000,0.000000,810,930,1000,1000,1200,1300,1400,1400,1500,1500,1500,117,0,810.0,843.8957471623722,449.69429500088154,1490.9891679999419,411.1880341880342
1726066278,200,,Aggregated,1.700000,0.000000,810,930,1000,1000,1200,1300,1400,1400,1500,1500,1500,119,0,810.0,847.7529734873697,449.69429500088154,1490.9891679999419,411.12605042016804
1726066279,200,,Aggregated,1.700000,0.000000,820,970,1000,1100,1200,1300,1400,1400,1500,1500,1500,120,0,810.0,850.4995041416502,449.69429500088154,1490.9891679999419,411.1166666666667
1726066280,200,,Aggregated,1.700000,0.000000,830,970,1000,1100,1300,1300,1400,1400,1500,1500,1500,122,0,820.0,858.0077503196603,449.69429500088154,1490.9891679999419,411.07377049180326
1726066281,200,,Aggregated,1.700000,0.000000,830,970,1000,1100,1300,1300,1400,1400,1500,1500,1500,123,0,830.0,860.091436699183,449.69429500088154,1490.9891679999419,411.0325203252033
1726066282,200,,Aggregated,1.800000,0.000000,830,980,1000,1100,1300,1300,1400,1400,1500,1500,1500,125,0,830.0,864.4234233439929,449.69429500088154,1490.9891679999419,411.04
1726066283,200,,Aggregated,1.700000,0.000000,850,990,1000,1100,1300,1300,1400,1400,1500,1500,1500,127,0,850.0,867.8449738188818,449.69429500088154,1490.9891679999419,410.9527559055118
1726066284,200,,Aggregated,1.700000,0.000000,860,990,1000,1100,1300,1300,1400,1400,1500,1500,1500,129,0,860.0,870.5528378992143,449.69429500088154,1490.9891679999419,410.95348837209303
1726066285,200,,Aggregated,1.800000,0.000000,860,990,1100,1100,1200,1300,1400,1400,1500,1500,1500,131,0,860.0,872.6615724885439,449.69429500088154,1490.9891679999419,410.8854961832061
1726066286,200,,Aggregated,1.800000,0.000000,870,990,1000,1100,1200,1300,1400,1400,1500,1500,1500,133,0,870.0,873.7910256917312,449.69429500088154,1490.9891679999419,410.85714285714283
1726066287,200,,Aggregated,1.800000,0.000000,880,990,1100,1100,1200,1300,1400,1400,1500,1500,1500,135,0,880.0,877.6181594444535,449.69429500088154,1490.9891679999419,410.81481481481484
1726066288,200,,Aggregated,1.900000,0.000000,880,990,1100,1100,1200,1300,1400,1400,1500,1500,1500,137,0,880.0,881.0148538978088,449.69429500088154,1490.9891679999419,410.7664233576642
1726066289,200,,Aggregated,1.800000,0.000000,880,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,139,0,880.0,884.0279238704968,449.69429500088154,1490.9891679999419,410.71223021582733
1726066290,200,,Aggregated,1.800000,0.000000,890,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,140,0,880.0,885.8057631214251,449.69429500088154,1490.9891679999419,410.6857142857143
1726066291,200,,Aggregated,1.800000,0.000000,890,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,142,0,890.0,888.5788501690167,449.69429500088154,1490.9891679999419,410.61971830985914
1726066292,200,,Aggregated,1.900000,0.000000,900,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,144,0,890.0,891.2400011736155,449.69429500088154,1490.9891679999419,410.5763888888889
1726066293,200,,Aggregated,1.900000,0.000000,910,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,146,0,900.0,893.9227754863043,449.69429500088154,1490.9891679999419,410.55479452054794
